"Source.Name","Nombre","Valoracion","Club","División","Edad","Posición","Valor de traspaso","Sueldo","Vis","Vel","Val","1v1","Lib","Lej","Téc","Tal","Ser","Sq L","Pue","Cór","Saq","SAL","Sac","Res","Rem","Reg","Ref","Fís","Pen","Pas","Mar","Mdo","Lid","JEq","Puñ","Fue","Exc","Equ","Ent","Det","Dmq","Dec","Ctr","Cnc","Com","Col","Cen","Cab","Blo","Ant","Sal.1","Aér","Agr","Agi","Ace","Rec","Inf"
"LIGUE 1.html","Trésor Matondo","35","Rennes","Ligue 1 Uber Eats","17","MC, ME (IC)","60m € - 600m €","400 € p/m","10","12","8","2","7","9","8","5","4","2","3","7","3","3","12","7","7","7","3","9","1","12","9","1","6","8","3","5","1","8","13","10","8","14","13","9","3","9","8","7","1","8","5","2","14","11","14","- -  -","Juv"
"LIGUE 1.html","Léo Rouillé","33","Rennes","Ligue 1 Uber Eats","17","MP (I)","5m € - 50m €","400 € p/m","11","12","7","3","5","5","11","11","3","5","2","6","3","2","10","7","5","13","3","14","2","8","5","1","10","6","4","5","3","6","7","10","9","11","9","6","2","5","9","1","1","6","9","2","10","9","13","- -  -","Juv"
"LIGUE 1.html","Dalangnynpole Gomis","38","Rennes","Ligue 1 Uber Eats","17","DF (C)","600m € - 1,3M €","300 € p/m","4","10","9","2","5","6","11","5","7","1","3","4","3","3","7","7","1","3","1","14","1","6","13","2","9","6","2","8","2","7","13","10","4","13","7","6","2","13","6","12","2","12","13","3","12","10","9","- -  -","Juv"
"LIGUE 1.html","Mathis Latif","33","Rennes","Ligue 1 Uber Eats","17","DL (C)","7m € - 70m €","400 € p/m","6","6","7","3","7","7","6","11","14","2","4","5","2","1","8","6","15","12","1","11","9","8","7","1","9","7","4","8","2","4","4","3","15","13","10","5","4","6","4","15","2","11","8","2","9","8","6","- -  -","Juv"
"LIGUE 1.html","Alexis Casadeï","30","Strasbourg","Ligue 1 Uber Eats","16","MP (C), DL (C)","12m € - 130m €","300 € p/m","7","13","4","4","5","3","12","12","6","2","2","5","2","1","7","9","6","9","3","12","1","8","2","2","3","6","3","5","1","6","1","2","5","8","8","3","3","6","5","7","2","8","7","3","9","13","13","- -  -","Juv"
"LIGUE 1.html","Théo Colella","30","Strasbourg","Ligue 1 Uber Eats","17","DF/CR (I)","6m € - 60m €","400 € p/m","5","12","9","1","2","4","10","6","7","8","2","6","2","1","14","11","7","7","2","14","8","7","10","2","1","15","1","7","2","6","11","4","6","9","10","11","1","6","9","8","3","6","15","3","8","12","11","- -  -","Juv"
"LIGUE 1.html","Eliott Labeth","30","Strasbourg","Ligue 1 Uber Eats","17","DL (C)","14m € - 140m €","400 € p/m","6","9","4","2","6","6","10","9","14","1","1","6","3","3","12","9","13","12","3","13","4","6","6","1","10","7","1","4","1","14","3","6","11","10","13","5","3","6","6","8","1","5","7","2","11","7","11","- -  -","Juv"
"LIGUE 1.html","Justin Schweitzer","30","Strasbourg","Ligue 1 Uber Eats","17","ME (DC), MP (D)","18m € - 180m €","400 € p/m","8","11","4","1","6","5","9","9","6","2","1","5","2","2","12","7","7","10","3","15","4","8","3","2","9","8","3","4","2","7","8","14","11","11","7","6","1","6","9","2","1","4","12","1","12","10","14","- -  -","Juv"
"LIGUE 1.html","Yoann Dumay","33","Strasbourg","Ligue 1 Uber Eats","16","DF (DC)","55m € - 550m €","300 € p/m","7","8","10","2","4","8","9","5","8","8","1","9","3","2","11","10","6","10","3","15","9","11","9","2","2","10","2","7","2","11","15","8","7","10","12","7","4","9","9","12","1","10","11","1","10","10","7","- -  -","Juv"
"LIGUE 1.html","Joshua Fahrner","33","Strasbourg","Ligue 1 Uber Eats","17","MC, ME (C)","10m € - 100m €","400 € p/m","8","7","5","2","7","7","9","5","7","7","3","7","3","3","13","11","7","4","4","13","2","13","8","1","10","14","3","8","4","8","14","5","8","13","9","10","3","9","4","7","3","10","7","3","15","7","6","- -  -","Juv"
"LIGUE 1.html","Seydoux Wassa","33","Strasbourg","Ligue 1 Uber Eats","17","DF (C)","40m € - 425m €","400 € p/m","6","6","9","3","2","8","8","5","9","1","3","4","2","1","9","5","8","4","3","5","6","7","8","2","12","8","3","7","3","9","14","5","6","10","9","10","3","8","7","10","4","9","16","1","10","5","7","- -  -","Juv"
"LIGUE 1.html","Franci Bouebari","33","Strasbourg","Ligue 1 Uber Eats","17","DF (C)","12m € - 110m €","400 € p/m","3","7","9","2","2","5","6","5","9","4","2","5","2","2","9","6","6","5","2","5","2","9","8","2","5","8","2","8","2","9","14","9","6","8","9","10","3","10","3","9","1","8","17","1","5","8","6","- -  -","Juv"
"LIGUE 1.html","Antoine Nuss","33","Strasbourg","Ligue 1 Uber Eats","17","DF/CR (D)","60m € - 600m €","400 € p/m","4","9","9","3","2","3","9","7","8","7","3","3","1","2","14","11","3","4","1","5","3","7","9","2","1","14","1","5","3","6","12","10","6","11","9","12","4","7","4","8","3","6","9","3","6","11","14","- -  -","Juv"
"LIGUE 1.html","Leny Simons De Fanti","29","Troyes","Ligue 1 Uber Eats","16","POR","150m € - 425m €","300 € p/m","6","6","13","10","5","1","8","3","5","3","9","3","8","8","6","3","3","3","10","12","3","9","2","8","8","7","9","4","8","7","2","10","1","13","3","12","10","7","1","1","8","10","9","7","10","10","8","- -  -","Juv"
"LIGUE 1.html","Gaguik Hambartsoumian","28","Troyes","Ligue 1 Uber Eats","16","POR","95m € - 275m €","300 € p/m","5","12","10","8","4","3","4","1","1","1","8","3","8","8","5","2","1","3","10","14","3","6","2","6","4","6","8","9","8","9","3","9","1","13","1","10","6","6","3","1","8","6","5","9","10","8","11","- -  -","Juv"
"LIGUE 1.html","Wilson Nzenapou","32","Troyes","Ligue 1 Uber Eats","17","MP (I)","190m € - 550m €","400 € p/m","10","10","8","2","7","8","11","10","9","6","4","8","2","2","8","9","10","11","3","13","9","9","6","1","8","8","3","8","1","8","6","12","9","8","7","8","2","7","9","6","1","8","8","2","7","9","12","- -  -","Juv"
"LIGUE 1.html","Auxence Gruaud","29","Troyes","Ligue 1 Uber Eats","17","POR","14m € - 140m €","400 € p/m","8","13","9","9","6","3","3","1","9","1","9","2","8","9","8","3","1","2","10","12","2","10","3","7","1","9","8","9","8","9","1","11","1","8","7","9","7","10","2","3","9","10","11","12","6","8","10","- -  -","Juv"
"LIGUE 1.html","Abdourazak Ahmed","29","Troyes","Ligue 1 Uber Eats","16","DL (C)","210m € - 600m €","300 € p/m","10","11","7","3","7","7","9","9","8","5","3","7","1","2","11","10","12","10","1","12","10","8","5","4","8","10","1","10","1","10","6","11","7","8","8","9","2","9","8","8","2","8","7","2","8","10","12","- -  -","Juv"
"LIGUE 1.html","Mohamed Bangoura","29","Troyes","Ligue 1 Uber Eats","16","DL (C)","24m € - 230m €","300 € p/m","10","11","10","1","8","7","9","12","10","5","3","7","3","2","11","9","11","9","3","13","10","9","5","1","8","10","1","10","2","10","7","11","10","9","10","9","2","9","8","7","2","9","7","2","9","10","11","- -  -","Juv"
"LIGUE 1.html","Théo Mouyemé","29","Troyes","Ligue 1 Uber Eats","17","DL (C)","3,5m € - 35m €","400 € p/m","8","11","8","1","6","7","9","9","7","4","2","6","3","3","10","10","11","10","2","12","10","9","4","1","6","9","1","9","4","9","5","11","5","7","9","9","2","6","8","6","1","8","9","1","7","10","12","- -  -","Juv"
"LIGUE 1.html","Isaac Maurel","29","Troyes","Ligue 1 Uber Eats","16","DL (C)","50m € - 500m €","300 € p/m","8","10","8","1","7","7","9","8","8","5","3","7","2","1","8","9","11","9","3","12","10","8","5","1","7","9","2","10","3","9","7","9","9","9","9","9","2","9","8","8","3","9","9","2","7","10","11","- -  -","Juv"
"LIGUE 1.html","Yanis Mechiche","29","Troyes","Ligue 1 Uber Eats","16","ME (C)","12m € - 120m €","300 € p/m","9","10","10","4","8","10","10","9","9","7","3","10","1","3","10","11","8","10","2","12","8","12","8","1","8","10","3","10","4","10","7","10","8","10","11","9","2","10","8","7","2","10","7","3","10","9","11","- -  -","Juv"
"LIGUE 1.html","Guillaume Fauqueur","29","Troyes","Ligue 1 Uber Eats","17","MP (D)","16m € - 160m €","300 € p/m","9","11","7","3","7","7","9","8","9","5","3","7","2","1","9","9","9","9","3","12","9","8","5","1","7","9","2","8","1","8","7","10","8","8","8","8","3","7","10","6","3","9","7","2","9","9","10","- -  -","Juv"
"LIGUE 1.html","Mathis Clerval","30","Troyes","Ligue 1 Uber Eats","16","DF (D), MC, ME (C)","50m € - 475m €","300 € p/m","12","10","10","2","8","10","11","8","8","9","2","7","2","2","11","11","6","8","1","12","7","11","10","2","8","11","2","9","1","10","11","9","8","6","10","9","3","9","8","8","2","8","7","1","12","9","10","- -  -","Juv"
"LIGUE 1.html","Ali Dembélé","33","Troyes","Ligue 1 Uber Eats","17","DF (D)","60m € - 600m €","400 € p/m","7","11","10","3","7","6","9","8","9","10","4","6","3","2","8","9","6","9","1","14","7","9","10","1","7","9","1","11","1","11","9","10","8","7","9","8","1","9","9","9","2","9","10","1","10","9","11","- -  -","Juv"
"LIGUE 1.html","Rudy Kohon","30","Troyes","Ligue 1 Uber Eats","17","DF (C)","14m € - 140m €","400 € p/m","7","9","10","3","6","6","8","8","8","8","3","6","3","1","9","9","6","7","1","14","6","9","10","4","10","9","2","11","2","11","10","11","7","8","9","9","1","9","6","10","1","9","9","2","10","9","10","- -  -","Juv"
"LIGUE 1.html","Victor Dhilly","28","Troyes","Ligue 1 Uber Eats","16","MP (C)","24m € - 240m €","300 € p/m","8","11","8","3","9","8","8","7","6","5","1","8","1","2","9","10","8","9","3","12","9","9","5","2","6","10","3","9","4","9","6","9","9","8","8","8","3","6","7","6","3","8","7","1","7","10","11","- -  -","Juv"
"LIGUE 1.html","Hugo Boulet","30","Troyes","Ligue 1 Uber Eats","17","POR","14m € - 140m €","400 € p/m","5","8","15","8","6","3","5","1","4","1","7","3","8","8","5","8","3","3","9","12","3","5","3","9","6","6","9","8","9","8","3","11","3","11","1","12","10","4","3","1","7","8","10","7","8","9","8","- -  -","Juv"
"LIGUE 1.html","Baptiste Zon","30","Troyes","Ligue 1 Uber Eats","16","DL (C)","150m € - 425m €","300 € p/m","8","12","8","2","7","8","6","8","7","5","3","7","1","2","8","9","10","8","3","12","10","9","5","2","8","9","3","11","1","11","6","10","10","8","6","7","3","9","8","8","4","9","7","2","9","8","12","- -  -","Juv"
"LIGUE 1.html","Coleen Louis","28","Troyes","Ligue 1 Uber Eats","16","DF (I)","140m € - 400m €","300 € p/m","10","10","10","2","6","6","11","8","8","9","2","6","1","4","9","10","6","7","4","12","6","9","10","2","7","9","2","8","1","7","9","6","8","8","9","6","1","9","8","8","2","9","8","3","12","9","11","- -  -","Juv"
"LIGUE 1.html","Enzo Marin Ramirez","28","Troyes","Ligue 1 Uber Eats","16","MC, ME/MP (C)","24m € - 240m €","300 € p/m","10","11","7","1","7","7","9","8","6","5","1","7","2","3","9","10","7","8","3","12","7","9","6","1","8","9","3","9","1","8","6","9","8","8","8","6","1","7","6","5","2","8","7","2","7","9","11","- -  -","Juv"
"LIGUE 1.html","Giany Di Capua","31","Troyes","Ligue 1 Uber Eats","17","ME (C)","18m € - 180m €","400 € p/m","11","11","9","1","12","9","10","10","5","5","3","11","1","1","9","11","8","9","1","13","9","9","7","2","8","10","2","8","2","8","7","10","8","9","9","9","3","7","10","8","2","10","8","1","9","10","11","- -  -","Juv"
"LIGUE 1.html","Eric N'Jo","29","Troyes","Ligue 1 Uber Eats","17","DF (DC)","0 € - 90m €","400 € p/m","7","9","8","1","6","7","10","7","7","8","2","6","2","1","9","9","7","7","1","15","6","9","9","1","12","9","1","11","1","11","10","9","7","8","9","9","4","9","8","9","2","7","11","2","9","9","10","- -  -","Juv"
"LIGUE 1.html","Zizou Guy","29","Troyes","Ligue 1 Uber Eats","16","MC, ME (C)","45m € - 450m €","300 € p/m","9","11","10","3","7","7","11","8","8","6","1","8","1","3","10","10","11","9","1","12","7","9","8","2","8","9","1","9","1","9","8","13","8","9","9","9","4","10","7","8","1","9","8","2","10","9","11","- -  -","Juv"
"PREMIER LEAGUE I.html","Billy Vigar","28","Arsenal","Premier Division inglesa","17","DL (C)","160m € - 450m €","725 € p/m","8","13","15","1","6","4","9","9","8","3","3","6","2","3","13","9","8","7","1","14","5","7","5","1","4","13","3","4","3","11","5","6","7","8","14","6","3","3","4","8","3","6","6","3","15","12","8","- -  -","Juv"
"PREMIER LEAGUE I.html","Josh Robinson","28","Arsenal","Premier Division inglesa","16","DF (C)","24m € - 250m €","725 € p/m","8","7","9","2","1","5","7","5","7","4","1","3","2","1","10","10","3","3","1","15","3","9","10","1","10","8","1","6","1","9","16","9","3","8","9","10","4","10","1","9","2","7","9","3","12","8","7","- -  -","Juv"
"PREMIER LEAGUE I.html","Tino Quamina","28","Arsenal","Premier Division inglesa","16","DF (IC)","50m € - 500m €","725 € p/m","8","10","8","2","1","2","6","5","4","7","2","2","2","4","8","7","2","1","3","12","4","8","10","1","4","8","3","8","3","8","13","12","5","12","8","5","3","12","3","10","1","6","11","2","13","13","12","- -  -","Juv"
"PREMIER LEAGUE I.html","Alex Kovačević","29","Arsenal","Premier Division inglesa","16","POR","300m € - 850m €","725 € p/m","6","6","12","7","7","1","4","3","7","1","7","5","10","5","5","1","3","3","13","13","2","8","2","11","4","7","12","5","5","7","2","5","3","14","3","12","8","11","3","1","4","11","13","12","11","10","9","- -  -","Juv"
"PREMIER LEAGUE I.html","Jimi Gower","25","Arsenal","Premier Division inglesa","16","ME/MP (C)","28m € - 275m €","725 € p/m","13","8","4","3","5","10","11","11","5","3","2","5","1","1","11","11","7","7","3","12","2","12","5","2","11","7","3","4","1","6","7","4","9","10","13","1","2","2","5","5","1","11","6","2","12","8","13","- -  -","Juv"
"PREMIER LEAGUE I.html","Amario Cozier-Duberry","31","Arsenal","Premier Division inglesa","16","MP (DIC), DL (C)","600m € - 1,3M €","725 € p/m","8","13","1","3","5","7","10","10","10","1","3","5","3","1","7","8","8","8","1","9","3","6","4","2","4","6","3","5","2","4","3","11","8","6","7","2","1","3","7","4","3","6","2","1","8","11","15","- -  -","Juv"
"PREMIER LEAGUE I.html","Kaleel Green","28","Arsenal","Premier Division inglesa","16","MP (DI), DL (C)","210m € - 600m €","725 € p/m","7","12","7","1","6","5","12","12","6","3","1","3","3","1","8","9","12","9","1","13","1","13","1","2","6","7","1","6","1","7","3","14","6","7","12","4","1","3","8","13","3","4","13","3","5","12","14","- -  -","Juv"
"PREMIER LEAGUE I.html","Mauro Bandeira","33","Arsenal","Premier Division inglesa","17","MC, ME (C)","35m € - 350m €","725 € p/m","11","10","8","3","8","10","10","5","13","3","1","8","1","2","15","10","9","8","3","8","8","8","5","2","8","15","1","9","2","8","5","7","12","7","12","7","3","10","7","8","4","10","14","2","11","5","11","- -  -","Juv"
"PREMIER LEAGUE I.html","Khayon Edwards","35","Arsenal","Premier Division inglesa","17","MP (DIC), DL (C)","40m € - 375m €","725 € p/m","8","12","6","1","6","6","12","12","6","3","2","2","3","1","12","13","11","7","2","11","6","9","3","2","5","7","4","8","2","8","7","16","8","11","12","4","2","7","5","8","1","5","11","1","10","6","14","- -  -","Juv"
"PREMIER LEAGUE I.html","Jayden Barber","27","Aston Villa","Premier Division inglesa","16","DF/CR (D)","45m € - 425m €","725 € p/m","7","12","8","1","2","2","11","8","4","6","1","5","2","3","13","10","5","6","4","13","6","9","7","1","5","13","1","1","4","14","13","12","6","9","13","3","2","8","9","7","1","8","2","3","5","8","11","- -  -","Juv"
"PREMIER LEAGUE I.html","James Wright","27","Aston Villa","Premier Division inglesa","16","POR","20m € - 200m €","725 € p/m","5","10","10","4","4","2","5","3","6","2","12","2","6","11","5","1","3","2","13","8","3","8","1","6","4","6","11","6","5","6","2","15","2","13","4","6","6","7","3","1","13","5","14","11","9","6","8","- -  -","Juv"
"PREMIER LEAGUE I.html","Taylor Hart","25","Aston Villa","Premier Division inglesa","17","CR (I), ME/MP (C)","10m € - 100m €","725 € p/m","4","13","5","2","5","7","8","8","8","1","3","5","3","1","10","5","8","9","1","13","5","9","5","2","6","6","1","5","2","5","11","16","13","7","11","2","2","4","2","5","1","5","6","3","15","10","14","- -  -","Juv"
"PREMIER LEAGUE I.html","Frankie Ealing","28","Aston Villa","Premier Division inglesa","16","DF/ME/MP (D)","85m € - 240m €","725 € p/m","6","13","7","2","6","6","8","13","7","2","1","5","2","1","8","5","2","10","3","17","3","10","7","2","4","7","3","4","2","5","8","3","5","8","9","7","1","5","9","1","3","7","8","3","14","12","14","- -  -","Juv"
"PREMIER LEAGUE I.html","Teddy Rowe","29","Aston Villa","Premier Division inglesa","17","ME/MP (C)","6m € - 55m €","725 € p/m","9","6","7","1","6","9","14","12","6","2","1","7","3","1","13","8","7","10","3","15","2","11","4","1","6","14","3","5","3","9","10","13","13","15","10","4","4","10","4","6","1","9","7","3","15","9","5","- -  -","Juv"
"PREMIER LEAGUE I.html","Tommi O'Reilly","30","Aston Villa","Premier Division inglesa","17","ME/MP (DI)","130m € - 375m €","725 € p/m","9","13","7","3","5","5","9","15","4","5","2","5","3","2","7","5","8","12","1","5","3","6","3","1","5","6","1","6","1","5","3","5","10","7","13","5","3","2","10","4","2","7","5","1","6","11","14","- -  -","Juv"
"PREMIER LEAGUE I.html","Josh Lane","29","Aston Villa","Premier Division inglesa","17","POR","16m € - 160m €","725 € p/m","5","12","12","6","4","3","3","1","3","1","7","2","8","12","5","3","2","2","13","17","2","9","2","11","9","6","11","5","5","6","2","6","1","12","1","6","10","5","2","1","13","4","8","7","14","5","10","- -  -","Juv"
"PREMIER LEAGUE I.html","Mikell Barnes","27","Aston Villa","Premier Division inglesa","16","ME/MP (C)","16m € - 160m €","725 € p/m","7","9","2","2","7","7","10","8","8","1","1","7","3","2","9","7","9","9","2","10","6","9","7","1","12","8","3","5","3","8","5","8","9","14","9","6","2","9","5","7","2","6","14","3","11","9","9","- -  -","Juv"
"PREMIER LEAGUE I.html","Hayden Lindley","38","Aston Villa","Premier Division inglesa","18","DF (C), MC","80m € - 800m €","725 € p/m","8","10","10","2","9","10","10","6","9","3","2","5","2","1","15","10","5","7","2","15","5","10","8","2","12","13","2","7","2","8","12","13","9","9","9","13","1","10","5","8","1","10","8","1","13","8","11","- -  -","Juv"
"PREMIER LEAGUE I.html","Kyrie Pierre","33","Aston Villa","Premier Division inglesa","16","ME/MP (C)","75m € - 750m €","725 € p/m","14","8","2","1","6","12","12","11","4","2","3","6","3","3","12","9","6","8","1","10","3","7","5","1","4","7","1","1","3","7","4","12","7","14","10","7","2","7","6","3","3","10","3","1","15","12","13","- -  -","Juv"
"PREMIER LEAGUE I.html","Ajani Burchall","34","Aston Villa","Premier Division inglesa","16","ME/MP (I)","70m € - 700m €","725 € p/m","7","12","1","4","5","6","13","13","6","5","1","8","3","1","12","9","6","13","2","11","3","9","2","1","6","7","1","1","1","5","6","9","8","10","11","1","1","5","11","2","2","4","5","1","10","10","13","- -  -","Juv"
